#Wavelength              Voltage

3960.039062		0.000017
3960.039062		0.000016
3960.039062		0.000018
3960.078125		0.000019
3960.078125		0.000019
3960.078125		0.000020
3960.117187		0.000021
3960.117187		0.000019
3960.117187		0.000020
3960.156250		0.000020
3960.156250		0.000019
3960.156250		0.000018
3960.195312		0.000019
3960.195312		0.000019
3960.234375		0.000018
3960.234375		0.000018
3960.234375		0.000016
3960.273437		0.000016
3960.273437		0.000015
3960.273437		0.000016
3960.312500		0.000016
3960.312500		0.000015
3960.351562		0.000017
3960.351562		0.000017
3960.351562		0.000019
3960.390625		0.000019
3960.390625		0.000021
3960.429687		0.000020
3960.429687		0.000021
3960.429687		0.000021
3960.468750		0.000020
3960.468750		0.000019
3960.468750		0.000020
3960.507812		0.000019
3960.507812		0.000019
3960.546875		0.000018
3960.546875		0.000018
3960.546875		0.000017
3960.585937		0.000019
3960.585937		0.000018
3960.585937		0.000018
3960.625000		0.000019
3960.625000		0.000019
3960.625000		0.000020
3960.664062		0.000020
3960.664062		0.000020
3960.664062		0.000018
3960.703125		0.000017
3960.703125		0.000015
3960.742187		0.000015
3960.742187		0.000016
3960.742187		0.000017
3960.781250		0.000017
3960.781250		0.000016
3960.781250		0.000016
3960.820312		0.000016
3960.820312		0.000016
3960.859375		0.000016
3960.859375		0.000017
3960.859375		0.000017
3960.898437		0.000017
3960.898437		0.000017
3960.898437		0.000018
3960.937500		0.000017
3960.937500		0.000017
3960.937500		0.000015
3960.976562		0.000013
3960.976562		0.000014
3960.976562		0.000013
3961.015625		0.000013
3961.015625		0.000014
3961.054687		0.000013
3961.054687		0.000013
3961.054687		0.000015
3961.093750		0.000014
3961.093750		0.000015
3961.093750		0.000015
3961.132812		0.000015
3961.132812		0.000014
3961.171875		0.000015
3961.171875		0.000017
3961.171875		0.000017
3961.210937		0.000018
3961.210937		0.000016
3961.210937		0.000016
3961.250000		0.000016
3961.250000		0.000016
3961.289062		0.000016
3961.289062		0.000017
3961.289062		0.000016
3961.328125		0.000015
3961.328125		0.000014
3961.328125		0.000013
3961.367187		0.000013
3961.367187		0.000014
3961.406250		0.000013
3961.406250		0.000012
3961.406250		0.000013
3961.445312		0.000014
3961.445312		0.000016
3961.445312		0.000016
3961.484375		0.000017
3961.523437		0.000019
3961.523437		0.000018
3961.562500		0.000017
3961.562500		0.000019
3961.562500		0.000019
3961.601562		0.000018
3961.601562		0.000017
3961.601562		0.000019
3961.640625		0.000018
3961.640625		0.000017
3961.679687		0.000019
3961.679687		0.000018
3961.679687		0.000018
3961.718750		0.000019
3961.718750		0.000019
3961.718750		0.000020
3961.757812		0.000021
3961.757812		0.000022
3961.757812		0.000023
3961.796875		0.000023
3961.796875		0.000025
3961.796875		0.000024
3961.835937		0.000024
3961.835937		0.000023
3961.875000		0.000024
3961.875000		0.000025
3961.875000		0.000023
3961.914062		0.000025
3961.914062		0.000022
3961.914062		0.000022
3961.953125		0.000022
3961.953125		0.000023
3961.953125		0.000023
3961.992187		0.000024
3961.992187		0.000026
3962.031250		0.000028
3962.031250		0.000026
3962.031250		0.000027
3962.070312		0.000027
3962.070312		0.000028
3962.070312		0.000026
3962.109375		0.000027
3962.109375		0.000028
3962.109375		0.000028
3962.148437		0.000029
3962.148437		0.000028
3962.187500		0.000027
3962.187500		0.000028
3962.187500		0.000027
3962.226562		0.000026
3962.226562		0.000026
3962.226562		0.000027
3962.226562		0.000028
3962.265625		0.000029
3962.265625		0.000029
3962.304687		0.000027
3962.304687		0.000027
3962.304687		0.000028
3962.343750		0.000026
3962.343750		0.000027
3962.343750		0.000028
3962.382812		0.000029
3962.382812		0.000028
3962.421875		0.000028
3962.421875		0.000027
3962.421875		0.000027
3962.460937		0.000027
3962.460937		0.000029
3962.460937		0.000028
3962.500000		0.000029
3962.500000		0.000027
3962.539062		0.000028
3962.539062		0.000027
3962.539062		0.000027
3962.578125		0.000027
3962.578125		0.000028
3962.617187		0.000027
3962.617187		0.000028
3962.617187		0.000027
3962.656250		0.000027
3962.656250		0.000026
3962.656250		0.000025
3962.656250		0.000025
3962.695312		0.000023
3962.695312		0.000026
3962.695312		0.000024
3962.734375		0.000022
3962.734375		0.000022
3962.734375		0.000025
3962.773437		0.000025
3962.773437		0.000026
3962.812500		0.000026
3962.812500		0.000025
3962.851562		0.000023
3962.851562		0.000024
3962.851562		0.000025
3962.890625		0.000025
3962.890625		0.000024
3962.890625		0.000027
3962.929687		0.000026
3962.929687		0.000026
3962.929687		0.000027
3962.968750		0.000026
3962.968750		0.000024
3963.007812		0.000026
3963.007812		0.000025
3963.007812		0.000025
3963.046875		0.000025
3963.046875		0.000024
3963.046875		0.000025
3963.046875		0.000026
3963.085937		0.000027
3963.085937		0.000025
3963.085937		0.000026
3963.125000		0.000026
3963.125000		0.000026
3963.125000		0.000027
3963.164062		0.000027
3963.164062		0.000027
3963.203125		0.000026
3963.203125		0.000027
3963.203125		0.000028
3963.242187		0.000026
3963.242187		0.000023
3963.242187		0.000024
3963.281250		0.000024
3963.281250		0.000026
3963.320312		0.000027
3963.320312		0.000025
3963.320312		0.000025
3963.359375		0.000023
3963.359375		0.000025
3963.359375		0.000024
3963.398437		0.000025
3963.398437		0.000025
3963.398437		0.000025
3963.437500		0.000026
3963.437500		0.000024
3963.437500		0.000024
3963.476562		0.000026
3963.476562		0.000024
3963.476562		0.000026
3963.476562		0.000026
3963.515625		0.000024
3963.515625		0.000024
3963.554687		0.000023
3963.554687		0.000022
3963.554687		0.000023
3963.593750		0.000021
3963.593750		0.000021
3963.593750		0.000022
3963.632812		0.000023
3963.632812		0.000024
3963.632812		0.000023
3963.671875		0.000023
3963.671875		0.000022
3963.671875		0.000020
3963.710937		0.000022
3963.710937		0.000021
3963.750000		0.000020
3963.750000		0.000022
3963.750000		0.000021
3963.789062		0.000020
3963.789062		0.000022
3963.828125		0.000022
3963.828125		0.000023
3963.828125		0.000022
3963.828125		0.000022
3963.867187		0.000021
3963.867187		0.000022
3963.906250		0.000022
3963.906250		0.000022
3963.906250		0.000021
3963.906250		0.000021
3963.945312		0.000022
3963.945312		0.000022
3963.945312		0.000023
3963.984375		0.000024
3963.984375		0.000022
3964.023437		0.000021
3964.023437		0.000020
3964.023437		0.000020
3964.062500		0.000020
3964.062500		0.000021
3964.101562		0.000024
3964.101562		0.000019
3964.101562		0.000018
3964.140625		0.000018
3964.140625		0.000019
3964.140625		0.000021
3964.179687		0.000021
3964.179687		0.000020
3964.179687		0.000020
3964.218750		0.000017
3964.218750		0.000018
3964.218750		0.000019
3964.257812		0.000020
3964.257812		0.000019
3964.257812		0.000018
3964.296875		0.000018
3964.296875		0.000018
3964.296875		0.000019
3964.335937		0.000018
3964.335937		0.000019
3964.335937		0.000020
