Wavelength              Voltage

4090.039062		0.000014
4090.039062		0.000014
4090.039062		0.000015
4090.078125		0.000013
4090.078125		0.000015
4090.078125		0.000014
4090.117187		0.000019
4090.117187		0.000019
4090.156250		0.000015
4090.156250		0.000017
4090.195312		0.000014
4090.195312		0.000016
4090.195312		0.000010
4090.234375		0.000015
4090.234375		0.000014
4090.234375		0.000014
4090.273437		0.000013
4090.273437		0.000012
4090.312500		0.000016
4090.312500		0.000017
4090.312500		0.000018
4090.351562		0.000019
4090.351562		0.000020
4090.351562		0.000020
4090.390625		0.000021
4090.390625		0.000016
4090.390625		0.000017
4090.429687		0.000017
4090.429687		0.000016
4090.429687		0.000017
4090.468750		0.000019
4090.468750		0.000018
4090.468750		0.000016
4090.507812		0.000020
4090.507812		0.000020
4090.546875		0.000022
4090.546875		0.000019
4090.546875		0.000019
4090.585937		0.000014
4090.585937		0.000016
4090.585937		0.000016
4090.625000		0.000024
4090.625000		0.000025
4090.625000		0.000020
4090.664062		0.000018
4090.664062		0.000019
4090.664062		0.000019
4090.703125		0.000019
4090.703125		0.000019
4090.742187		0.000014
4090.742187		0.000013
4090.742187		0.000015
4090.781250		0.000016
4090.781250		0.000021
4090.781250		0.000023
4090.820312		0.000020
4090.820312		0.000017
4090.820312		0.000021
4090.859375		0.000018
4090.859375		0.000018
4090.859375		0.000016
4090.898437		0.000016
4090.898437		0.000014
4090.898437		0.000012
4090.937500		0.000016
4090.937500		0.000016
4090.937500		0.000018
4090.976562		0.000017
4090.976562		0.000021
4090.976562		0.000017
4091.015625		0.000018
4091.015625		0.000017
4091.054687		0.000016
4091.054687		0.000014
4091.054687		0.000019
4091.093750		0.000023
4091.093750		0.000021
4091.093750		0.000021
4091.132812		0.000023
4091.132812		0.000022
4091.132812		0.000021
4091.171875		0.000018
4091.171875		0.000020
4091.210937		0.000020
4091.210937		0.000016
4091.210937		0.000011
4091.250000		0.000016
4091.250000		0.000016
4091.250000		0.000023
4091.289062		0.000018
4091.289062		0.000022
4091.289062		0.000021
4091.289062		0.000021
4091.328125		0.000014
4091.328125		0.000013
4091.328125		0.000013
4091.367187		0.000013
4091.367187		0.000016
4091.406250		0.000021
4091.406250		0.000018
4091.445312		0.000021
4091.445312		0.000018
4091.445312		0.000024
4091.484375		0.000024
4091.484375		0.000022
4091.484375		0.000024
4091.523437		0.000021
4091.523437		0.000019
4091.523437		0.000016
4091.562500		0.000015
4091.562500		0.000019
4091.601562		0.000014
4091.601562		0.000015
4091.601562		0.000022
4091.640625		0.000019
4091.640625		0.000021
4091.640625		0.000022
4091.679687		0.000020
4091.679687		0.000016
4091.679687		0.000014
4091.679687		0.000015
4091.718750		0.000016
4091.718750		0.000016
4091.718750		0.000016
4091.757812		0.000016
4091.757812		0.000017
4091.757812		0.000016
4091.796875		0.000012
4091.796875		0.000012
4091.835937		0.000017
4091.835937		0.000017
4091.835937		0.000015
4091.875000		0.000016
4091.875000		0.000016
4091.875000		0.000013
4091.914062		0.000013
4091.914062		0.000013
4091.953125		0.000016
4091.953125		0.000017
4091.953125		0.000020
4091.992187		0.000019
4091.992187		0.000019
4091.992187		0.000018
